Month,Year,Month_Number,Month_Name,fuel_CNG ONLY,fuel_DI METHYL ETHER,fuel_DIESEL,fuel_DIESEL/HYBRID,fuel_DUAL DIESEL/BIO CNG,fuel_DUAL DIESEL/CNG,fuel_DUAL DIESEL/LNG,fuel_ELECTRIC BOV,fuel_ETHANOL E,fuel_FUEL CELL HYDROGEN,fuel_LNG,fuel_LPG ONLY,fuel_METHANOL,fuel_NOT APPLICABLE,fuel_PETROL,fuel_PETROL E,fuel_PETROL E /CNG,fuel_PETROL E /HYBRID,fuel_PETROL E /HYBRID/CNG,fuel_PETROL E /LPG,fuel_PETROL/CNG,fuel_PETROL/HYBRID,fuel_PETROL/HYBRID/CNG,fuel_PETROL/LPG,fuel_PETROL/METHANOL,fuel_PLUG IN HYBRID EV,fuel_PURE EV,fuel_SOLAR,fuel_STRONG HYBRID EV,fuel_Total,class_Adapted Vehicle,class_Agricultural Tractor,class_Ambulance,class_Animal Ambulance,class_Armoured/Specialised Vehicle,class_Articulated Vehicle,class_Auxiliary Trailer,class_Breakdown Van,class_Bulldozer,class_Bus,class_Camper Van / Trailer,class_Camper Van / Trailer (Private Use),class_Cash Van,class_Construction Equipment Vehicle,class_Construction Equipment Vehicle (Commercial),class_Crane Mounted Vehicle,class_Dumper,class_Earth Moving Equipment,class_Educational Institution Bus,class_Excavator (Commercial),class_Excavator (NT),class_Fire Fighting Vehicle,class_Fire Tenders,class_Fork Lift,class_Goods Carrier,class_Harvester,class_Hearses,class_Library Van,class_Luxury Cab,class_M-Cycle/Scooter,class_M-Cycle/Scooter-With Side Car,class_Maxi Cab,class_Mobile Canteen,class_Mobile Clinic,class_Mobile Workshop,class_Modular Hydraulic Trailer,class_Moped,class_Motor Cab,class_Motor Car,class_Motor Caravan,class_Motor Cycle/Scooter-SideCar(T),class_Motor Cycle/Scooter-Used For Hire,class_Motor Cycle/Scooter-With Trailer,class_Motorised Cycle (CC 25cc),class_Omni Bus,class_Omni Bus (Private Use),class_Power Tiller,class_Power Tiller (Commercial),class_Private Service Vehicle,class_Private Service Vehicle (Individual Use),class_Puller Tractor,class_Quadricycle (Commercial),class_Quadricycle (Private),class_Recovery Vehicle,class_Road Roller,class_School Bus,class_Semi-Trailer (Commercial),class_Snorked Ladders,class_Three Wheeler (Goods),class_Three Wheeler (Passenger),class_Three Wheeler (Personal),class_Tow Truck,class_Tower Wagon,class_Tractor (Commercial),class_Tractor-Trolley(Commercial),class_Trailer (Agricultural),class_Trailer (Commercial),class_Trailer For Personal Use,class_Tree Trimming Vehicle,class_Vehicle Fitted With Compressor,class_Vehicle Fitted With Generator,class_Vehicle Fitted With Rig,class_Vintage Motor Vehicle,class_X-Ray Van,class_e-Rickshaw with Cart (G),class_e-Rickshaw(P),class_Total,category_FOUR WHEELER (Invalid Carriage),category_HEAVY GOODS VEHICLE,category_HEAVY MOTOR VEHICLE,category_HEAVY PASSENGER VEHICLE,category_LIGHT GOODS VEHICLE,category_LIGHT MOTOR VEHICLE,category_LIGHT PASSENGER VEHICLE,category_MEDIUM GOODS VEHICLE,category_MEDIUM MOTOR VEHICLE,category_MEDIUM PASSENGER VEHICLE,category_OTHER THAN MENTIONED ABOVE,category_THREE WHEELER (Invalid Carriage),category_THREE WHEELER(NT),category_THREE WHEELER(T),category_TWO WHEELER (Invalid Carriage),category_TWO WHEELER(NT),category_TWO WHEELER(T),category_Total
2008-06,2008,6,June,2493,0,123243,5,0,1,0,1298,1,0,0,271,1,5415,542402,1,0,0,0,0,9103,0,0,6897,0,0,0,3,0,691134,67,18489,389,1,0,802,0,4,4,3916,7,108,18,321,7,494,82,547,1563,141,373,13,5,47,30980,142,8,1,164,467452,112,2214,9,10,0,0,15469,4295,110447,2,3,34,0,57,505,2249,34,199,180,530,0,0,0,19,27,1,0,0,4456,15254,1292,8,3,2435,36,2991,1888,53,2,101,21,48,0,0,2,6,691137,9,15371,234,2592,18006,134383,9746,2826,404,1050,2374,0,4515,16476,38,483071,37,691132
2008-07,2008,7,July,2949,0,129294,1,0,0,0,1750,0,0,0,351,1,5445,546337,3,0,0,0,0,9816,1,0,8281,0,0,0,7,0,704236,69,17512,373,2,0,833,2,5,0,4060,9,153,10,383,8,439,82,513,1511,126,406,12,2,82,33628,219,5,0,172,467726,144,2440,2,0,1,0,17735,4937,115553,0,1,41,0,60,554,2526,40,93,221,495,0,0,0,18,20,2,0,0,4825,17492,1417,9,0,2315,38,3007,1693,55,0,59,37,62,0,0,1,4,704239,14,15927,240,2886,19476,138764,10267,3305,433,1180,2334,0,5096,18601,43,485628,42,704236
2008-08,2008,8,August,2520,0,113857,0,0,0,0,1463,0,0,0,238,0,4480,482277,1,0,0,0,0,9165,0,0,7248,0,0,0,6,0,621255,60,15757,417,0,0,688,1,3,1,4068,5,103,11,302,5,383,77,481,1161,102,356,12,6,55,29437,288,2,1,144,413507,127,2059,2,22,11,0,15378,4499,100357,0,3,91,0,46,463,1960,31,48,162,451,0,0,0,22,18,0,0,0,4341,16332,1279,11,1,2047,27,2448,1428,43,4,50,15,45,0,0,0,3,621257,9,13897,220,3128,17268,120368,9039,2653,357,997,2218,0,4578,17357,32,429040,94,621255
2008-09,2008,9,September,2591,0,119606,2,0,0,0,1237,0,0,0,237,1,4614,499546,1,0,0,0,0,8775,1,0,8366,0,0,0,7,0,644984,53,16839,431,0,0,642,0,1,2,4212,6,82,6,279,8,389,65,470,1041,124,395,6,1,68,31769,337,13,0,156,422104,135,2141,3,17,4,0,17853,4718,106198,0,11,173,0,47,394,2066,21,56,231,544,0,0,0,13,16,0,0,0,4632,18470,1506,14,1,2001,33,2496,1446,59,5,61,45,69,0,0,1,6,644985,10,14445,204,3259,18660,127583,9200,2902,370,1001,2429,0,4815,19762,28,440122,184,644974
2008-10,2008,10,October,2633,0,115463,3,0,1,0,1233,0,0,0,299,0,5082,573986,2,0,0,0,0,12175,1,0,8696,0,0,0,7,0,719581,55,14527,368,0,0,496,0,2,0,4121,4,83,7,259,6,325,89,358,722,98,274,22,0,57,31181,189,12,1,132,494041,122,1883,4,32,6,0,16239,4135,117651,0,9,385,0,63,390,2003,11,44,205,399,0,0,0,25,10,0,0,0,4247,17659,1263,8,3,1686,25,2130,1308,50,2,51,36,61,0,0,0,7,719581,19,14031,246,3173,18153,136054,7972,2826,322,883,1898,1,4412,18734,21,510438,394,719577
2008-11,2008,11,November,2105,0,110914,4,0,0,0,1321,1,0,0,249,1,5314,632848,3,0,0,0,0,9846,0,0,8476,0,0,0,11,0,771093,68,15595,436,1,0,288,1,3,2,3186,8,93,15,268,6,282,120,333,486,137,312,12,3,61,27635,162,7,2,126,554066,142,1782,13,64,3,0,17806,4047,112558,0,16,219,0,81,398,2040,14,38,127,311,0,0,0,16,18,0,0,0,3883,15879,1297,13,1,2255,44,2385,1740,35,4,46,34,65,0,0,0,7,771095,15,10757,195,2354,19126,132432,7974,2209,313,607,1732,0,3930,17104,32,572075,235,771090
2008-12,2008,12,December,1930,0,93313,3,0,0,0,1003,0,0,0,249,0,5798,488393,3,0,1,0,0,7932,1,0,5960,0,0,0,4,0,604590,53,17667,387,1,0,204,2,2,0,3046,10,99,5,262,8,295,124,351,376,132,309,12,7,59,19582,307,8,0,80,420187,98,1432,9,49,0,0,13719,3388,95481,0,6,302,0,58,375,1639,17,45,172,479,1,0,0,12,17,0,0,0,3090,12256,920,5,1,2499,37,2892,1865,38,9,46,30,26,0,0,2,1,604591,7,7498,170,2342,15539,116984,6478,1721,358,507,2381,0,2446,13801,32,434014,308,604586
2009-01,2009,1,January,2418,0,107512,3,0,0,0,1013,1,0,0,478,0,6063,644818,1,0,0,0,0,13247,0,0,10302,0,0,0,3,0,785859,50,18235,274,0,2,138,1,3,2,2711,10,97,9,218,6,261,106,296,295,106,266,8,4,39,22260,356,8,0,115,544334,108,1739,4,47,1,0,20653,4720,137507,0,7,156,0,52,395,2162,24,32,189,437,0,0,0,15,16,0,0,0,3663,15632,1205,10,0,2217,38,2854,1587,53,3,46,29,38,0,0,0,10,785859,11,7020,144,1952,18039,159775,8194,2050,240,485,2180,0,2818,17656,23,565106,163,785856
2009-02,2009,2,February,2291,0,110680,5,0,0,0,891,0,0,0,416,0,5595,588629,2,0,0,0,0,11910,2,0,8945,0,0,0,7,0,729373,39,17789,462,3,0,227,2,2,0,2704,9,132,23,293,9,294,121,401,310,118,229,33,4,52,25885,487,4,2,109,500708,179,1699,5,72,3,0,20492,4538,118675,0,6,109,0,48,423,2272,21,37,106,421,0,0,0,16,0,0,0,0,3838,17127,1146,7,0,2496,32,3098,1869,40,13,48,26,54,0,0,0,6,729373,6,8772,230,1968,19968,140975,8342,2433,286,447,2321,0,3655,18431,21,521401,115,729371
2009-03,2009,3,March,2220,0,132679,3,0,2,0,719,0,0,1,773,0,6593,608193,2,0,0,0,0,12245,2,0,9534,0,0,0,8,0,772974,62,20571,392,1,0,394,3,4,1,3624,9,141,13,292,3,299,143,488,518,114,293,15,4,65,31912,524,9,1,146,513343,240,1958,2,26,4,0,21035,5576,132515,0,12,161,0,66,477,2561,19,47,250,570,0,0,0,8,26,1,0,0,4369,18958,1169,14,0,3138,47,3586,2546,55,5,50,42,52,0,1,0,4,772974,12,12177,230,2677,23086,158580,10109,3042,335,630,2803,0,4029,20431,32,534626,173,772972
2009-04,2009,4,April,2217,0,114444,1,0,0,0,665,0,0,0,634,0,5030,588287,2,0,0,0,0,11169,0,0,7874,0,0,0,6,0,730329,63,15214,312,1,0,348,2,1,2,3691,9,100,13,203,9,261,115,406,573,114,214,23,5,24,29108,365,6,1,123,497919,183,1953,2,16,2,0,21293,5085,122607,0,4,89,0,41,498,2309,23,55,174,504,0,0,0,14,17,2,0,0,3570,14718,1001,5,2,2234,26,2700,1801,39,8,48,19,57,0,1,0,4,730329,16,10949,140,2680,20257,142310,9333,2732,310,609,2213,0,3236,16029,28,519391,93,730326
2009-05,2009,5,May,1802,0,120934,3,0,0,0,551,0,0,0,592,0,5103,629119,3,0,0,0,0,11975,0,0,8039,0,0,0,5,0,778126,63,16817,378,1,0,274,3,1,5,3545,8,86,10,234,8,294,99,417,821,131,271,30,14,35,28111,266,4,1,125,540009,190,1895,9,10,0,0,20532,5052,124474,0,5,31,0,63,514,2351,34,36,119,448,0,0,0,17,12,0,0,0,4035,17889,1281,10,2,2346,53,2778,1721,49,3,35,31,40,0,0,0,1,778127,14,10151,155,2498,20250,145718,9350,2715,310,765,2189,0,3967,19204,36,560764,37,778123
2009-06,2009,6,June,2068,0,132294,6,0,0,0,525,0,0,0,729,0,5268,664780,5,0,0,0,0,11790,1,0,8957,0,0,0,4,0,826427,91,21110,422,0,0,314,0,1,5,4153,9,99,17,277,4,300,112,414,1817,123,261,16,1,43,29451,320,12,0,130,567835,274,1894,11,7,4,1,25586,5336,128081,0,4,29,0,79,540,2195,47,44,164,547,3,0,0,19,9,1,0,0,4394,20974,1475,7,2,2587,48,2841,1705,39,0,54,18,66,1,0,1,4,826428,17,10447,169,2602,21889,153210,10468,2707,304,1332,2620,0,4239,22577,61,593749,34,826425
2009-07,2009,7,July,2283,0,139984,7,0,0,0,587,0,0,1,794,0,5897,676212,0,0,0,0,0,11800,1,0,9476,0,0,1,4,0,847047,95,21086,472,1,0,515,3,0,4,4286,12,112,12,253,8,379,138,535,1552,121,282,34,1,44,32706,285,7,1,151,574400,193,2249,5,5,2,0,28771,5727,131714,0,3,34,0,62,549,2386,36,21,161,650,0,0,0,28,15,0,0,0,4449,22777,1466,12,0,2926,48,3057,1951,63,3,71,20,101,0,0,0,2,847052,11,11799,208,2733,24111,157747,11354,3004,330,1200,2411,0,4736,23926,60,603379,37,847046
2009-08,2009,8,August,2169,0,126306,3,0,0,0,459,0,0,0,1002,0,5041,625992,1,0,0,0,0,11969,0,0,8396,0,0,0,5,0,781343,61,16685,513,0,0,585,0,3,1,3797,4,43,13,245,7,338,80,456,1079,124,295,10,5,41,29758,297,3,2,121,526705,222,1948,2,15,2,0,24155,5542,130266,0,12,86,0,61,427,2036,34,24,136,698,0,0,0,25,26,0,0,0,4197,21491,1527,7,0,2428,42,2769,1673,33,1,44,25,112,0,0,2,6,781345,12,10999,187,2519,21113,151604,10152,2813,290,1013,2208,0,4627,22568,26,551113,99,781343
2009-09,2009,9,September,2074,0,134083,7,0,0,0,487,0,0,0,1101,0,5643,631817,1,0,0,0,0,12485,2,0,8958,0,0,1,5,0,796664,140,16544,475,1,0,746,3,2,2,3636,6,45,22,292,10,314,173,522,969,130,339,45,12,46,35006,391,6,2,117,529217,780,2181,5,2,1,0,24867,5568,136411,0,6,100,0,78,480,2025,22,25,131,541,1,0,0,18,12,0,0,0,4026,21293,1266,10,7,2601,49,2765,1862,71,6,59,29,146,0,1,1,7,796666,16,14546,269,2586,23021,157329,9924,3264,347,974,2704,0,3885,22663,94,554935,106,796663
2009-10,2009,10,October,2650,0,158659,1,0,0,0,604,0,1,0,1524,0,5509,847404,4,0,0,0,0,16284,2,0,10840,0,0,0,7,0,1043489,88,18768,587,1,1,717,0,0,8,4294,5,40,16,315,9,356,163,438,772,126,346,27,3,73,40266,283,3,2,160,715261,4229,2475,5,7,2,0,29925,6815,173013,1,13,227,0,103,519,2898,33,19,143,582,1,0,0,17,16,0,0,0,4976,24446,1657,6,1,2943,45,2871,2113,43,0,65,32,114,0,0,0,9,1043492,22,15050,245,2959,27808,196963,12010,3910,346,937,2435,0,5303,25712,43,749505,240,1043488
2009-11,2009,11,November,2294,0,144105,3,0,0,0,487,0,0,0,2136,0,5911,741233,4,0,0,0,1,12857,1,0,9506,0,0,0,2,0,918540,95,21454,534,0,0,738,2,3,1,3770,12,31,5,314,5,317,215,464,624,207,405,27,5,60,36144,173,3,1,125,627921,2421,2333,1,4,6,0,29630,6166,143128,1,2,214,0,72,407,2661,20,31,136,494,0,0,0,17,42,0,0,0,4317,22676,1409,12,2,3292,66,3012,2079,49,2,54,24,100,0,0,0,7,918542,19,14332,192,2553,25337,169571,10949,3483,363,882,2250,0,4326,24028,45,659992,216,918538
2009-12,2009,12,December,2414,0,133598,3,0,1,0,408,0,0,0,2516,0,5662,668083,2,0,0,0,0,11525,1,0,8178,0,0,0,3,0,832394,165,20681,449,0,0,616,0,4,1,4195,10,26,15,330,6,351,184,544,497,194,429,27,3,46,33034,257,3,1,130,562709,1318,2341,1,3,2,1,26075,5791,132839,0,4,274,0,63,469,2211,23,33,164,576,0,0,0,17,16,0,0,0,3738,21617,1286,11,0,3376,39,2762,2224,45,4,44,27,94,0,0,0,1,832396,15,13934,180,2975,23289,157718,10398,3049,344,796,2576,0,3147,23455,90,590150,278,832394
2010-01,2010,1,January,3247,0,161347,6,0,1,0,388,0,1,0,1532,0,6135,798439,8,0,0,0,3,16739,1,0,11167,0,0,1,8,0,999023,111,22008,460,0,0,723,1,5,1,4189,21,40,16,345,7,337,184,564,449,197,426,40,12,69,41989,287,0,0,164,666768,2523,2674,1,7,2,0,29934,7351,174936,0,3,183,0,68,423,2857,12,49,171,643,0,0,0,21,20,0,1,0,4966,22378,1515,15,0,3344,46,3069,2082,62,4,65,31,149,0,0,2,4,999024,26,17242,246,2815,28076,201189,12422,4278,347,882,3199,0,3717,25094,36,699264,186,999019
2010-02,2010,2,February,2989,0,172092,4,0,0,0,380,0,0,0,2158,1,7659,825955,4,0,0,0,3,15248,0,0,10401,0,0,0,8,0,1036902,104,24779,518,3,1,972,2,1,1,4640,8,46,9,394,11,510,256,681,462,193,428,20,9,69,46444,425,1,0,163,703696,1080,3087,4,11,3,0,31549,7625,160157,0,10,107,0,52,532,2987,28,50,142,530,2,0,0,19,20,1,1,0,5168,26069,1186,17,1,4068,64,3754,3419,64,2,73,27,140,0,0,0,8,1036903,20,19257,283,3377,32023,190561,13686,4546,468,753,3034,0,4472,27898,49,736357,117,1036901
2010-03,2010,3,March,3774,0,202931,7,0,1,0,458,1,0,1,1576,1,8103,938034,0,0,0,0,3,18744,2,0,12792,0,0,0,21,0,1186449,126,29912,474,3,0,1248,7,4,0,5430,16,48,14,452,14,597,200,1118,662,325,570,33,6,91,54593,426,10,0,140,791161,1108,3768,3,4,4,2,34574,9163,197133,0,7,126,0,65,632,3195,43,67,206,825,3,0,0,14,14,0,0,0,6022,27749,1428,14,3,4515,67,4567,3035,129,1,91,31,156,0,2,0,4,1186450,30,23362,305,3808,35953,233901,16248,5330,594,1000,3719,0,4533,30590,44,826895,133,1186445
2010-04,2010,4,April,2418,0,163947,4,0,1,0,372,1,0,0,1094,0,6352,791500,2,0,0,0,2,13677,1,0,8904,1,0,0,25,0,988301,126,24446,404,0,0,1117,0,1,4,5259,14,51,3,370,14,410,129,667,646,179,424,46,7,46,46368,295,12,0,115,679268,682,2856,1,5,2,0,30945,7308,146394,0,6,43,0,47,530,2605,24,82,169,375,0,0,0,22,33,0,0,0,4491,20466,948,7,2,3524,61,3437,2508,59,0,66,24,155,0,1,0,3,988302,23,21271,266,3814,28825,175584,13125,4054,432,967,3036,1,3630,22213,54,710955,49,988299
2010-05,2010,5,May,1884,0,170467,6,0,0,0,334,0,1,0,1277,0,5695,871840,5,0,0,0,0,16481,1,0,8144,0,0,0,17,0,1076152,131,24543,566,0,0,1159,0,1,3,4901,10,32,10,381,12,375,142,631,960,182,353,23,7,56,42796,213,3,0,107,744762,814,3038,0,3,2,0,31999,7295,171408,0,5,27,0,50,587,2625,52,57,201,546,0,0,0,21,22,0,0,0,4291,20525,1120,20,3,3575,41,2905,2259,47,2,66,23,155,0,2,0,7,1076152,22,19602,218,3246,27251,200127,13696,3728,442,1086,3135,0,3434,22457,41,777634,32,1076151
2010-06,2010,6,June,2219,0,171759,2,0,0,0,418,1,0,0,1253,1,5581,910459,4,0,0,0,1,14015,1,0,8590,0,0,0,12,0,1114316,122,25734,434,1,0,1208,2,8,5,4614,7,46,10,435,13,438,133,661,2040,198,348,55,0,46,43336,219,7,0,215,790694,723,3259,1,4,4,3,31067,7655,155444,0,6,37,0,33,549,2808,39,50,194,530,1,0,0,25,16,0,0,0,5009,25358,1254,15,10,3642,80,3012,2203,43,2,59,19,126,0,0,0,8,1114317,15,19297,239,2813,28260,185935,14853,3498,485,1575,3225,0,4680,26866,51,822478,43,1114313
2010-07,2010,7,July,2675,0,178270,2,0,0,0,426,0,0,0,1228,0,6354,925873,5,0,1,0,0,15312,0,0,10313,0,0,0,10,0,1140469,127,25473,427,1,1,1216,0,4,3,5136,12,80,18,397,14,420,131,706,1791,163,447,24,6,39,46111,180,9,0,208,798327,605,3462,3,5,5,0,35945,8147,158716,0,6,60,0,29,693,2795,18,46,209,555,1,0,0,34,10,1,0,0,5238,31171,1473,26,3,3850,65,3373,2158,42,4,69,31,148,0,0,1,5,1140473,15,20104,290,3305,30116,189490,15604,3930,451,1471,2828,0,5328,32488,59,834923,66,1140468
2010-08,2010,8,August,2639,0,171853,4,0,0,0,373,0,0,0,952,0,6217,897567,1,0,0,0,0,15711,1,0,12534,0,0,0,9,0,1107861,125,21992,442,6,0,1152,2,5,9,4406,6,46,8,387,13,471,166,759,1412,200,405,25,5,73,43496,198,10,3,141,763666,837,3089,1,7,3,0,35985,8240,165795,0,17,110,0,27,595,2632,18,16,205,584,3,0,0,17,23,2,0,0,5202,33614,1541,15,3,3801,62,3268,2211,74,1,68,24,136,0,0,0,6,1107861,10,18583,266,2755,28922,192908,14673,3878,490,1451,2945,0,5087,35188,53,800523,127,1107859
2010-09,2010,9,September,3181,0,180331,2,0,0,0,329,0,0,0,1037,0,7183,914393,4,0,0,0,0,17193,0,0,12487,0,0,0,9,0,1136149,158,21657,469,1,5,1354,1,1,4,5074,8,57,15,446,17,503,114,786,1262,229,438,11,4,45,48975,302,7,1,227,777867,787,3296,2,5,2,0,35987,9552,171570,0,8,129,0,21,602,2524,7,25,208,558,1,0,0,19,31,0,0,0,5618,33760,1511,13,3,3591,78,3492,2270,104,0,61,26,245,0,1,0,4,1136149,25,20724,337,3488,31729,198562,16074,4372,540,1298,3312,0,5598,35210,65,814677,137,1136148
2010-10,2010,10,October,3330,0,187532,8,0,1,0,343,0,0,0,679,1,7331,962757,4,0,0,0,0,20934,1,0,10892,0,0,0,8,0,1193821,148,23897,529,2,0,1444,0,2,1,4427,10,47,11,487,12,472,178,730,909,229,501,26,5,61,51376,241,37,0,201,820740,1012,3249,4,3,3,0,35190,9262,184064,0,6,269,0,40,555,2757,2,28,213,497,1,0,0,24,25,0,0,0,5824,31366,1576,20,1,3944,60,4257,2430,134,0,85,37,154,0,0,1,9,1193825,22,22801,412,3201,32995,213774,15438,4385,607,953,3237,0,5724,32971,54,856972,275,1193821
2010-11,2010,11,November,3460,0,186310,8,0,0,0,413,1,0,0,682,0,8318,1102587,6,0,0,0,0,21555,0,0,11861,0,0,0,20,0,1335221,121,25059,656,2,0,1155,2,2,2,4422,10,63,39,517,12,542,243,713,676,261,500,12,1,52,48738,179,74,1,124,950634,714,3046,3,5,2,0,37987,9194,197429,0,21,294,1,33,546,2871,3,18,191,483,0,0,0,26,17,0,0,0,5328,29812,1699,19,1,4064,50,3638,2561,88,0,58,55,147,0,0,0,6,1335222,24,20291,400,3106,33169,227760,15359,4033,613,881,3106,0,5032,31737,43,989350,316,1335220
2010-12,2010,12,December,3315,0,185607,4,0,0,0,398,1,0,0,887,0,7843,1006036,1,0,0,0,0,18893,0,0,9992,0,0,0,11,0,1232988,153,29099,684,2,0,1117,1,5,0,4089,10,79,19,507,17,577,217,765,675,306,587,21,8,50,45923,296,12,0,184,858325,968,3032,1,4,4,0,36186,8620,189218,0,7,367,1,21,524,2925,1,14,232,506,0,0,0,21,35,0,0,0,5358,27059,1518,32,1,5004,75,4192,2993,113,3,56,33,135,0,1,0,2,1232990,33,19133,308,2950,33636,223571,14837,3852,649,767,3479,0,4120,29726,51,895501,375,1232988
2011-01,2011,1,January,3779,0,208285,3,0,0,0,441,0,0,0,1012,0,7243,1051666,3,0,0,0,1,24388,0,0,11900,0,0,0,14,0,1308735,181,28312,604,5,0,1042,1,9,5,4480,9,64,14,450,13,603,248,850,467,316,722,20,7,52,55542,440,14,2,164,883176,753,3234,2,11,6,0,37845,9632,224971,1,8,125,0,20,510,3195,6,18,165,549,1,0,0,26,20,0,0,0,6605,29280,1879,21,2,4611,63,4119,2914,77,2,67,40,138,0,4,0,6,1308738,34,23337,362,3139,37637,258752,15808,5046,614,740,3597,1,4714,32980,66,921774,133,1308734
2011-02,2011,2,February,3330,0,206676,4,0,0,0,508,0,0,0,785,0,8450,1029019,0,0,0,0,0,19988,0,0,10288,0,0,0,13,0,1279061,145,30438,581,3,0,1065,1,6,2,4135,12,93,17,502,17,615,295,952,453,272,727,12,7,58,54494,536,10,1,185,892112,1056,3456,4,2,4,0,36966,8713,183571,1,6,86,0,26,531,3085,2,26,190,437,5,0,0,32,19,0,0,0,6426,31194,1249,11,1,5439,89,4714,3537,102,3,111,71,151,0,0,0,4,1279066,29,22968,433,2932,38244,220071,15452,4726,601,668,3929,0,4391,34333,62,930129,92,1279060
2011-03,2011,3,March,3149,0,239980,1,0,0,0,507,1,0,0,918,0,9829,1137534,4,0,0,0,0,22422,2,0,10168,0,0,0,16,0,1424531,183,35916,732,0,0,1857,1,2,9,4780,9,114,11,692,30,813,280,1434,747,410,912,19,2,58,62515,621,17,1,226,981282,976,4156,2,7,3,0,40058,9583,215366,0,5,103,0,23,685,3288,6,36,241,503,0,0,0,34,14,0,0,0,6926,30763,1379,31,3,6404,100,5514,4180,112,2,126,46,179,0,0,1,3,1424531,34,28204,519,3398,42994,258417,17798,5148,883,889,4839,0,4517,34464,75,1022243,108,1424530
2011-04,2011,4,April,2233,0,187192,3,0,1,0,503,1,0,0,770,0,6483,987430,0,0,0,0,0,18546,0,0,7606,0,0,0,6,0,1210774,150,26259,586,0,0,1319,1,1,1,4381,11,76,15,595,22,539,212,1042,659,275,648,19,8,70,51642,392,7,6,120,857696,1523,3476,3,9,1,0,33414,7241,176917,1,11,73,0,18,472,2462,1,24,185,407,1,0,0,19,14,0,2,0,5590,20160,986,23,1,4166,52,3587,2902,50,2,65,42,121,0,0,1,0,1210774,23,24172,339,3114,32861,207683,13746,4356,633,823,3589,0,2972,23670,64,892643,86,1210774
2011-05,2011,5,May,2605,0,198777,1,0,1,0,610,0,0,0,652,0,6530,1088123,2,0,0,0,0,18790,0,0,9210,0,0,0,11,0,1325312,138,27402,738,3,0,1127,1,7,3,4872,7,69,17,556,17,570,216,1050,1068,256,621,16,5,59,50813,291,18,2,121,953413,1501,3434,0,5,4,2,37189,8064,184320,0,6,68,0,25,557,2629,3,26,183,349,0,0,0,20,21,1,4,0,6161,25246,1251,18,1,4224,57,3500,2700,58,0,82,32,92,0,0,0,4,1325313,22,22940,352,3176,33380,216458,15239,3695,724,1156,3380,0,3537,29041,58,992077,74,1325309
2011-06,2011,6,June,2045,0,211797,5,0,1,0,540,0,0,0,453,0,7824,1106619,4,0,0,0,1,19132,0,0,9317,0,0,0,32,0,1357770,187,33086,676,0,0,1099,6,3,3,4983,4,72,32,542,15,544,219,1130,2394,265,553,25,4,53,50509,376,27,1,137,975517,1643,3554,0,5,4,0,42027,7956,176809,0,2,121,0,23,595,2735,6,45,189,395,1,0,0,34,12,0,6,0,6610,28766,1396,18,1,4811,51,4329,2902,65,1,65,27,106,0,0,0,2,1357774,27,21541,336,2778,35312,215513,16331,3509,741,1853,3799,0,4254,32397,73,1019181,123,1357768
2011-07,2011,7,July,2388,0,211059,5,0,2,0,488,0,0,0,424,0,8061,1045919,1,0,0,0,0,18330,0,0,9460,0,0,0,38,0,1296175,178,33615,611,1,0,1087,4,3,3,4871,10,96,12,517,15,536,211,1029,2174,270,559,14,0,81,51643,301,17,1,122,920668,1457,4347,1,38,2,0,40612,7943,168505,0,8,72,0,34,659,2934,3,56,248,492,0,0,0,22,36,0,1,1,6505,29396,1409,21,3,4878,59,4700,2766,108,0,86,34,89,0,1,0,4,1296179,26,20575,346,2862,37330,207746,16950,3684,705,1688,4118,0,4550,32676,68,962771,80,1296175
2011-08,2011,8,August,2938,0,202156,1,0,0,0,506,0,0,0,442,0,10343,999810,2,0,0,0,0,17666,0,0,9358,0,0,0,33,0,1243255,186,28671,675,1,0,1072,6,0,1,4663,8,63,37,524,17,522,197,959,1766,228,536,23,1,67,51111,382,12,1,116,875034,1316,3909,2,11,5,0,39296,8346,168399,0,18,170,0,20,656,2899,3,33,213,480,1,0,0,20,5,1,0,0,6093,28948,1321,17,0,4065,37,7159,2409,291,1,59,31,141,0,0,0,4,1243258,18,20907,377,2929,35458,205371,16313,3607,886,1542,3652,1,4064,32177,69,915696,188,1243255
2011-09,2011,9,September,2482,0,215102,2,0,3,0,554,0,1,0,586,0,7642,1039070,0,1,0,0,0,18172,2,0,9980,0,0,0,23,0,1293620,173,29670,753,2,0,1191,5,9,1,4427,8,93,27,563,12,534,272,911,1313,222,596,20,4,64,54961,569,9,0,164,910458,1142,3883,1,29,2,3,41394,8779,174262,0,15,185,0,18,747,2959,0,57,219,510,0,0,0,31,28,3,0,0,6072,31936,1403,24,1,5101,55,4314,3083,45,0,66,37,184,0,0,1,4,1293624,22,23277,409,2854,38496,209853,16600,3594,661,1341,3891,0,3991,35320,68,953041,200,1293618
